"value","mean","sd","lower","median","upper","mode","kld","group","effect","deltawaic","deltadic","deltaLS","clim","lag"
12.535472,-2.23624563217163,0.22123920917511,-2.67319426081591,-2.23537697529052,-1.80435869259477,-2.23349452018738,3.41991877100822e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
13.104945,-2.05318641662598,0.190529674291611,-2.42917035506965,-2.05255247682185,-1.68096147997974,-2.05118227005005,2.79486759333509e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
13.775835,-1.83969295024872,0.156989201903343,-2.14911125047485,-1.83930629910886,-1.53265327270085,-1.8384724855423,1.89341659288274e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
14.4318,-1.63486981391907,0.127402260899544,-1.88560643023389,-1.63468463060205,-1.38537738134584,-1.63428342342377,9.35344132985919e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
15.15461,-1.41602122783661,0.0991984680294991,-1.61089569286633,-1.41599677939749,-1.22147054985071,-1.41593647003174,2.15020089816065e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
15.848285,-1.21588981151581,0.07758878916502,-1.36807695030307,-1.21594559826944,-1.06354790202083,-1.21605360507965,9.02852802570856e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
16.527055,-1.03276312351227,0.0629056990146637,-1.15603300272696,-1.03284206535924,-0.909183934464006,-1.03299903869629,4.23673025732197e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
17.216685,-0.864119291305542,0.0552038513123989,-0.972136874610511,-0.864234521380447,-0.755578426099572,-0.864468395709991,9.18852770147751e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
17.8760875,-0.72195953130722,0.0533568784594536,-0.82607810104813,-0.722159767935627,-0.616853083270189,-0.722576022148132,1.14757004115431e-05,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
18.58163,-0.590864181518555,0.0542643256485462,-0.696541717404041,-0.59114164700576,-0.483781101627271,-0.591728746891022,1.01146060598987e-05,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
19.277595,-0.481217712163925,0.0556037165224552,-0.589534133801012,-0.481502886516553,-0.37146668654257,-0.482109159231186,6.95544041119542e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
19.917595,-0.390910178422928,0.0564258098602295,-0.500969885691908,-0.391159712331298,-0.279621997748445,-0.391688406467438,4.53612972925324e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
20.6192925,-0.300664067268372,0.0565986484289169,-0.411236994194424,-0.300859504943105,-0.189153176780596,-0.301270335912704,2.65103886016812e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
21.32889,-0.22262541949749,0.0560140609741211,-0.332272010935381,-0.222749133923952,-0.112423664500321,-0.223005846142769,9.80835789453577e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
21.969655,-0.151883751153946,0.0553959868848324,-0.260469419698464,-0.151955930220474,-0.0430172657961407,-0.152103096246719,3.93517527291862e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
22.68573,-0.0585608221590519,0.0549667738378048,-0.166336019425536,-0.0586208482469152,0.0494318807280869,-0.0587420575320721,3.22726996762515e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
23.3500925,0.0335526801645756,0.0548072047531605,-0.0739009512657308,0.033490658930219,0.141235347950598,0.03336551040411,3.31872729368273e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
24.05223,0.121956646442413,0.0547767579555511,0.0144890301635827,0.121919357664128,0.229520360976756,0.121845990419388,2.85841369430657e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
24.73969,0.218035295605659,0.0547422356903553,0.110611408112287,0.21800634868201,0.325510511468422,0.217950418591499,3.00989086303644e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
25.4466075,0.326055139303207,0.0547001995146275,0.218730087299109,0.326021008870972,0.433459481742751,0.325954228639603,2.67956083558165e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
26.11845,0.43241223692894,0.0547105930745602,0.325089855358227,0.432370696559984,0.539853747312959,0.432288467884064,2.6212836925501e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
26.785115,0.52398544549942,0.0547996386885643,0.416398512018319,0.523974318692613,0.631527324718892,0.523955523967743,3.43721678518953e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
27.47818,0.637990713119507,0.055031593888998,0.529984456696416,0.637967772348669,0.746015155595096,0.637924194335938,2.43730033321369e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
28.1934325,0.758967816829681,0.055484015494585,0.650154763987839,0.758918242501964,0.86794134356803,0.758819282054901,3.86391938105864e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
28.8896125,0.859109342098236,0.0560368746519089,0.749242246351288,0.859050074152818,0.969188467254273,0.858931064605713,6.41599495072897e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
29.57291,0.931861102581024,0.0564829222857952,0.821087618805544,0.931812207013441,1.04278999226233,0.93171489238739,5.2442568598826e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
30.2357975,0.989716410636902,0.0568575225770473,0.878174034735069,0.989678732904181,1.1013526968594,0.989605009555817,3.9991181702425e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
30.87969,1.04369258880615,0.0572812706232071,0.931292993099971,1.04366360624894,1.15613887277456,1.04360795021057,3.277971919885e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
31.579805,1.10959792137146,0.0579078160226345,0.995968243411677,1.10956905269788,1.22327195523751,1.10951387882233,3.70568805006566e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
32.25591,1.1881228685379,0.058701042085886,1.07302377907722,1.18806559866261,1.30341923143582,1.18795168399811,1.13928633681793e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
32.94277,1.23924684524536,0.0595160312950611,1.12252784523132,1.23919593028642,1.35612637819726,1.23909544944763,1.0087400450588e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
33.625325,1.27280759811401,0.0603106506168842,1.15446285549838,1.27277837016664,1.39119454602575,1.27272272109985,5.11092237219675e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
34.311755,1.31109142303467,0.0612639300525188,1.19085454929522,1.31106934480167,1.43133030919659,1.31102859973907,4.18891764751773e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
34.97425,1.35695064067841,0.0630313381552696,1.23327400648818,1.35691898700314,1.48067752388559,1.35685908794403,6.6751833434101e-07,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
35.622565,1.4090359210968,0.0673013553023338,1.27704280370618,1.4089822010425,1.54119113393615,1.40887713432312,1.35719992353788e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
36.29353,1.4661568403244,0.0763834044337273,1.31645555228857,1.46605998752723,1.61623540368712,1.46586561203003,2.28828554717247e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
37.0503475,1.53064334392548,0.0933964177966118,1.34777486618402,1.53045907858015,1.71432229489724,1.53008079528809,2.96861970184916e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
37.563215,1.57416045665741,0.108686193823814,1.36147875502928,1.57389600645036,1.78804600537923,1.57334685325623,3.17007679461406e-06,1,"tmax_4",-154.489927889081,-136.987369965063,-0.000563003362570091,"tmax","4"
0.615910842447692,0.820146203041077,0.0967207923531532,0.630468761966129,0.82006155122797,1.0100972700197,0.819890797138214,7.14367181790148e-07,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
1.74221628969323,0.949817836284637,0.0963751971721649,0.760959035232899,0.949690712887153,1.13918341675846,0.94942969083786,2.06687439073503e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
3.02851694868877,1.00873231887817,0.096138209104538,0.820385259769782,1.0085920770676,1.1976588725502,1.00830328464508,2.82486974066268e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
4.289092,0.938764572143555,0.0956403985619545,0.751272263982786,0.938659550209533,1.1266423484152,0.938445150852203,1.2413370677009e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
5.50134122239244,0.870667934417725,0.0954507291316986,0.683528169095612,0.870568932615967,1.05816073774427,0.870367228984833,1.07874280297945e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
6.75482978112996,0.810287654399872,0.0953738242387772,0.623307704614372,0.810185931846744,0.997635759692683,0.809978365898132,1.17042718516518e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
7.95922571057791,0.762036502361298,0.0953410044312477,0.575127797174489,0.761932621564379,0.949324708159326,0.761720597743988,1.2584344943637e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
9.18256887234746,0.719608545303345,0.0953436270356178,0.532690321876434,0.719506007721533,0.906899027851916,0.71929669380188,1.24432690838226e-06,1,"precip_4",-202.694514228031,-121.891575952061,-0.000795932683270051,"precip","4"
