"provinceid","province","areaid","district","year","month","date","cases","year_useable_from","year_month","population_census","urbanpop_census","ruralpop_census","popdens_census","pop_propurban_census","incidence"
80043,"Khanh Hoa","70454","Van Ninh",2011,8,2011-12-16,8,1999,"2011_8",127228,19108,108120,229.69956875144,0.150187065740246,6.28792404187757
80043,"Khanh Hoa","70454","Van Ninh",2011,9,2012-01-16,5,1999,"2011_9",127228,19108,108120,229.69956875144,0.150187065740246,3.92995252617348
80043,"Khanh Hoa","70454","Van Ninh",2011,10,2012-02-16,10,1999,"2011_10",127228,19108,108120,229.69956875144,0.150187065740246,7.85990505234697
80043,"Khanh Hoa","70454","Van Ninh",2011,11,2012-03-16,22,1999,"2011_11",127228,19108,108120,229.69956875144,0.150187065740246,17.2917911151633
80043,"Khanh Hoa","70454","Van Ninh",2011,12,2012-04-16,40,1999,"2011_12",127228,19108,108120,229.69956875144,0.150187065740246,31.4396202093879
80043,"Khanh Hoa","70454","Van Ninh",2012,1,2012-05-16,44,1999,"2012_1",127603,19179,108424,230.376600051797,0.150302108884587,34.481947916585
80043,"Khanh Hoa","70454","Van Ninh",2012,2,2012-06-16,57,1999,"2012_2",127603,19179,108424,230.376600051797,0.150302108884587,44.669796164667
80043,"Khanh Hoa","70454","Van Ninh",2012,3,2012-07-16,90,1999,"2012_3",127603,19179,108424,230.376600051797,0.150302108884587,70.5312571021058
80043,"Khanh Hoa","70454","Van Ninh",2012,4,2012-08-16,111,1999,"2012_4",127603,19179,108424,230.376600051797,0.150302108884587,86.9885504259304
80043,"Khanh Hoa","70454","Van Ninh",2012,5,2012-09-16,74,1999,"2012_5",127603,19179,108424,230.376600051797,0.150302108884587,57.9923669506203
80043,"Khanh Hoa","70454","Van Ninh",2012,6,2012-10-16,116,1999,"2012_6",127603,19179,108424,230.376600051797,0.150302108884587,90.9069535982696
80043,"Khanh Hoa","70454","Van Ninh",2012,7,2012-11-16,151,1999,"2012_7",127603,19179,108424,230.376600051797,0.150302108884587,118.335775804644
80043,"Khanh Hoa","70454","Van Ninh",2012,8,2012-12-16,81,1999,"2012_8",127603,19179,108424,230.376600051797,0.150302108884587,63.4781313918952
80043,"Khanh Hoa","70454","Van Ninh",2012,9,2013-01-16,65,1999,"2012_9",127603,19179,108424,230.376600051797,0.150302108884587,50.9392412404097
80043,"Khanh Hoa","70454","Van Ninh",2012,10,2013-02-16,34,1999,"2012_10",127603,19179,108424,230.376600051797,0.150302108884587,26.6451415719066
80043,"Khanh Hoa","70454","Van Ninh",2012,11,2013-03-16,24,1999,"2012_11",127603,19179,108424,230.376600051797,0.150302108884587,18.8083352272282
80043,"Khanh Hoa","70454","Van Ninh",2012,12,2013-04-16,11,1999,"2012_12",127603,19179,108424,230.376600051797,0.150302108884587,8.62048697914626
80043,"Khanh Hoa","70454","Van Ninh",2013,1,2013-05-16,28,1999,"2013_1",127979,19250,108729,231.055436768955,0.150415302510568,21.8785894560826
80043,"Khanh Hoa","70454","Van Ninh",2013,2,2013-06-16,41,1999,"2013_2",127979,19250,108729,231.055436768955,0.150415302510568,32.0365059892639
80043,"Khanh Hoa","70454","Van Ninh",2013,3,2013-07-16,37,1999,"2013_3",127979,19250,108729,231.055436768955,0.150415302510568,28.9109932098235
80043,"Khanh Hoa","70454","Van Ninh",2013,4,2013-08-16,28,1999,"2013_4",127979,19250,108729,231.055436768955,0.150415302510568,21.8785894560826
80043,"Khanh Hoa","70454","Van Ninh",2013,5,2013-09-16,72,1999,"2013_5",127979,19250,108729,231.055436768955,0.150415302510568,56.2592300299268
80043,"Khanh Hoa","70454","Van Ninh",2013,6,2013-10-16,45,1999,"2013_6",127979,19250,108729,231.055436768955,0.150415302510568,35.1620187687042
80043,"Khanh Hoa","70454","Van Ninh",2013,7,2013-11-16,23,1999,"2013_7",127979,19250,108729,231.055436768955,0.150415302510568,17.9716984817822
80043,"Khanh Hoa","70454","Van Ninh",2013,8,2013-12-16,21,1999,"2013_8",127979,19250,108729,231.055436768955,0.150415302510568,16.408942092062
80043,"Khanh Hoa","70454","Van Ninh",2013,9,2014-01-16,12,1999,"2013_9",127979,19250,108729,231.055436768955,0.150415302510568,9.37653833832113
80043,"Khanh Hoa","70454","Van Ninh",2013,10,2014-02-16,10,1999,"2013_10",127979,19250,108729,231.055436768955,0.150415302510568,7.81378194860094
80043,"Khanh Hoa","70454","Van Ninh",2013,11,2014-03-16,8,1999,"2013_11",127979,19250,108729,231.055436768955,0.150415302510568,6.25102555888075
80043,"Khanh Hoa","70454","Van Ninh",2013,12,2014-04-16,7,1999,"2013_12",127979,19250,108729,231.055436768955,0.150415302510568,5.46964736402066
80043,"Khanh Hoa","70454","Van Ninh",2014,1,2014-05-16,23,1999,"2014_1",128354,19321,109033,231.732468069311,0.15052900571856,17.9191922339779
80043,"Khanh Hoa","70454","Van Ninh",2014,2,2014-06-16,11,1999,"2014_2",128354,19321,109033,231.732468069311,0.15052900571856,8.57004845972856
80043,"Khanh Hoa","70454","Van Ninh",2014,3,2014-07-16,8,1999,"2014_3",128354,19321,109033,231.732468069311,0.15052900571856,6.23276251616623
80043,"Khanh Hoa","70454","Van Ninh",2014,4,2014-08-16,11,1999,"2014_4",128354,19321,109033,231.732468069311,0.15052900571856,8.57004845972856
80043,"Khanh Hoa","70454","Van Ninh",2014,5,2014-09-16,6,1999,"2014_5",128354,19321,109033,231.732468069311,0.15052900571856,4.67457188712467
80043,"Khanh Hoa","70454","Van Ninh",2014,6,2014-10-16,17,1999,"2014_6",128354,19321,109033,231.732468069311,0.15052900571856,13.2446203468532
80043,"Khanh Hoa","70454","Van Ninh",2014,7,2014-11-16,15,1999,"2014_7",128354,19321,109033,231.732468069311,0.15052900571856,11.6864297178117
80043,"Khanh Hoa","70454","Van Ninh",2014,8,2014-12-16,16,1999,"2014_8",128354,19321,109033,231.732468069311,0.15052900571856,12.4655250323325
80043,"Khanh Hoa","70454","Van Ninh",2014,9,2015-01-16,11,1999,"2014_9",128354,19321,109033,231.732468069311,0.15052900571856,8.57004845972856
80043,"Khanh Hoa","70454","Van Ninh",2014,10,2015-02-16,6,1999,"2014_10",128354,19321,109033,231.732468069311,0.15052900571856,4.67457188712467
80043,"Khanh Hoa","70454","Van Ninh",2014,11,2015-03-16,13,1999,"2014_11",128354,19321,109033,231.732468069311,0.15052900571856,10.1282390887701
80043,"Khanh Hoa","70454","Van Ninh",2014,12,2015-04-16,7,1999,"2014_12",128354,19321,109033,231.732468069311,0.15052900571856,5.45366720164545
80043,"Khanh Hoa","70454","Van Ninh",2015,1,2015-05-16,26,1999,"2015_1",128729,19392,109337,232.409499369668,0.150642046469715,20.1974691017564
80043,"Khanh Hoa","70454","Van Ninh",2015,2,2015-06-16,50,1999,"2015_2",128729,19392,109337,232.409499369668,0.150642046469715,38.8412867341469
80043,"Khanh Hoa","70454","Van Ninh",2015,3,2015-07-16,43,1999,"2015_3",128729,19392,109337,232.409499369668,0.150642046469715,33.4035065913664
80043,"Khanh Hoa","70454","Van Ninh",2015,4,2015-08-16,71,1999,"2015_4",128729,19392,109337,232.409499369668,0.150642046469715,55.1546271624886
80043,"Khanh Hoa","70454","Van Ninh",2015,5,2015-09-16,154,1999,"2015_5",128729,19392,109337,232.409499369668,0.150642046469715,119.631163141173
80043,"Khanh Hoa","70454","Van Ninh",2015,6,2015-10-16,317,1999,"2015_6",128729,19392,109337,232.409499369668,0.150642046469715,246.253757894492
80043,"Khanh Hoa","70454","Van Ninh",2015,7,2015-11-16,606,1999,"2015_7",128729,19392,109337,232.409499369668,0.150642046469715,470.756395217861
80043,"Khanh Hoa","70454","Van Ninh",2015,8,2015-12-16,390,1999,"2015_8",128729,19392,109337,232.409499369668,0.150642046469715,302.962036526346
80043,"Khanh Hoa","70454","Van Ninh",2015,9,2016-01-16,223,1999,"2015_9",128729,19392,109337,232.409499369668,0.150642046469715,173.232138834295
80043,"Khanh Hoa","70454","Van Ninh",2015,10,2016-02-16,111,1999,"2015_10",128729,19392,109337,232.409499369668,0.150642046469715,86.2276565498062
80043,"Khanh Hoa","70454","Van Ninh",2015,11,2016-03-16,59,1999,"2015_11",128729,19392,109337,232.409499369668,0.150642046469715,45.8327183462934
80043,"Khanh Hoa","70454","Van Ninh",2015,12,2016-04-16,17,1999,"2015_12",128729,19392,109337,232.409499369668,0.150642046469715,13.20603748961
80043,"Khanh Hoa","70454","Van Ninh",2016,1,2016-05-16,25,1999,"2016_1",129105,19463,109642,233.088336086826,0.150753262848069,19.364083497928
80043,"Khanh Hoa","70454","Van Ninh",2016,2,2016-06-16,12,1999,"2016_2",129105,19463,109642,233.088336086826,0.150753262848069,9.29476007900546
80043,"Khanh Hoa","70454","Van Ninh",2016,3,2016-07-16,8,1999,"2016_3",129105,19463,109642,233.088336086826,0.150753262848069,6.19650671933697
